Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
Memory Invasion 2E	second	ST2E-EN02015	C	Energize	02-015 C	DILEMMA	Space/Planet														Your opponent examines your hand and chooses a card. Unless you choose to discard that card, randomly select three personnel to be stopped.
Plasma Shock 2E	second	ST2E-EN02018	U	Energize	02-018 U	DILEMMA	Space/Planet														Randomly select a personnel. If that personnel has Strength>6, he or she is stopped. Otherwise, he or she is killed.
Racial Tension 2E	second	ST2E-EN02020	C	Energize	02-020 C	DILEMMA	Space/Planet														Randomly select two personnel. Unless they are the same species, both are stopped.
Sorting Things Out 2E	second	ST2E-EN02021	C	Energize	02-021 C	DILEMMA	Space/Planet														If a personnel has been killed during this mission attempt, randomly select a personnel to be stopped.
Telepathic Deception 2E	second	ST2E-EN02024	C	Energize	02-024 C	DILEMMA	Space/Planet														Unless you have Biology, Exobiology, and Security or Empathy and Cunning>28, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Traitor Exposed 2E	second	ST2E-EN02027	C	Energize	02-027 C	DILEMMA	Space/Planet														Randomly select a Treachery personnel. If that personnel has Cunning>6, he or she is stopped. Otherwise, he or she is killed.
Unexpected 2E	second	ST2E-EN02028	C	Energize	02-028 C	DILEMMA	Space/Planet														Randomly select a personnel to be stopped. Unless you have Astrophysics OR Stellar Cartography and 2 Diplomacy or Exobiology and 2 Medical, place that personnel on top of his or her owner's deck instead.
Born for Conquest 2E	second	ST2E-EN02032	U	Energize	02-032 U	EVENT															Assault. Plays in your core (on table). Order - Destroy this event to begin personnel battle involving your [Kli] Officer personnel. If you win, score 10 points and randomly kill an opponent's personnel involved.
Cargo Run 2E	second	ST2E-EN02034	C	Energize	02-034 C	EVENT															Plays on your space mission. Add Acquisition to this mission's requirements. When you complete this mission, score 5 points.
Disable Sensors 2E	second	ST2E-EN02041	R	Energize	02-041 R	EVENT															Maneuver. Plays in your core (on table). Order - Begin an ship battle involving your Leadership personnel. If you win, place this event on an opponent's ship involved. Otherwise, destroy this event. Damage - Personnel aboard this ship cannot attempt missions.
Ferocity [En] 2E	second	ST2E-EN02042	U	Energize	02-042 U	EVENT															Assault. Maneuver. Plays in your core (on table). When you win personnel battle or an ship battle involving your [Kli] personnel, you may destroy this event to randomly kill an opponent's personnel involved.
Heart of Glory 2E	second	ST2E-EN02045	C	Energize	02-045 C	EVENT															Assault. Maneuver. Plays in your core (on table). Order - Destroy this event to begin personnel battle or an ship battle involving your [Kli] personnel. If you win, randomly kill two opponent's personnel involved.
Kotra 2E	second	ST2E-EN02046	U	Energize	02-046 U	EVENT															To play this event, you must command (have in play) three [Car] personnel. Plays in your core (on table). When an opponent discards a personnel from the top of his or her deck during your turn, score 5 points. You may do this only once each turn.
Legal Proceedings 2E	second	ST2E-EN02047	C	Energize	02-047 C	EVENT															Plays on your planet mission. Add Law to this mission's requirements. When you complete this mission, score 5 points.
Mental Discipline 2E	second	ST2E-EN02050	U	Energize	02-050 U	EVENT															Plays in your core (on table). When your unique personnel is facing a dilemma, you may discard a personnel with the same card title from hand to make him or her attributes +1 and gain one of the discarded personnel's skills until the end of that dilemma.
Personal Forcefield 2E	second	ST2E-EN02052	C	Energize	02-052 C	EVENT															Name a unique personnel you command (have in play). For the rest of this turn, when he or she is about to be killed by a dilemma, prevent that. Destroy this event.
Political Leverage 2E	second	ST2E-EN02055	U	Energize	02-055 U	EVENT															Capture. Choose an opponent's personnel aboard a ship at the same mission as your staffed [Car] ship. Place that personnel in your brig. That opponent may discard the top four cards of his or her deck to prevent this. Destroy this event.
Power to the Weapons 2E	second	ST2E-EN02056	C	Energize	02-056 C	EVENT															Maneuver. Plays in your core (on table). Order - Destroy this event to begin an ship battle involving your Leadership personnel. If you win, randomly kill two opponent's personnel involved.
Rash Aggression 2E	second	ST2E-EN02057	C	Energize	02-057 C	EVENT															Assault. Plays in your core (on table). Order - Destroy this event to begin personnel battle involving your [Baj] Treachery personnel. If you win, choose an opponent's personnel involved to be killed.
Reconfiguration 2E	second	ST2E-EN02058	C	Energize	02-058 C	EVENT															To play this event, you must command (have in play) two Engineer personnel. Shuffle any player's deck to draw a card. Destroy this event.
Sickbay 2E	second	ST2E-EN02062	U	Energize	02-062 U	EVENT															To play this event, you must command (have in play) a Medical personnel. Plays in your core (on table). At the end of your turn, destroy this event. When your personnel is about to be killed by a dilemma, if you command (have in play) a ship at the same mission, place that personnel on top of his or her owner's deck instead.
Straying from the Path 2E	second	ST2E-EN02065	R	Energize	02-065 R	EVENT															Prophet. To play this event, you must command (have in play) three [Baj] personnel. If you have fewer cards in your discard pile than in your hand, exchange your discard pile with your hand. Remove this event from the game.
Under Scrutiny 2E	second	ST2E-EN02068	R	Energize	02-068 R	EVENT															Plays in your core (on table). When you play this event, name a personnel. While that personnel is attempting a mission, his or her owner must discard a card from hand to use his or her skills.
We Will Not Surrender 2E	second	ST2E-EN02073	U	Energize	02-073 U	EVENT															Maneuver. Plays in your core (on table). Order - Destroy this event to begin an ship battle involving your [Kli] Officer personnel. If you win, score 10 points and randomly kill an opponent's personnel involved.
Visionary 2E	second	ST2E-EN02072	R	Energize	02-072 R	EVENT															Temporal. To play this event, you must command (have in play) two [DS9] Engineer personnel. Plays in your core (on table). When you draw a card, you may discard that card to draw a card. You may do this only once each turn.
Precautionary Measures 2E	second	ST2E-EN02084	U	Energize	02-084 U	INTERRUPT															When your [DS9] personnel is about to be stopped by a dilemma, stop one of your [E] personnel present to prevent that.
Shared Delicacy 2E	second	ST2E-EN02086	U	Energize	02-086 U	INTERRUPT															Punishment. To play this interrupt, you must command (have in play) three Guls and have a captive. Order - Reveal a random card from that captive's owner's hand. He or she chooses to discard that card or discard the top three cards of his or her deck.
Team of Ambassadors 2E	second	ST2E-EN02088	C	Energize	02-088 C	INTERRUPT															When your Diplomacy personnel is facing a dilemma, meet Cunning and Strength requirements of that dilemma using Integrity instead.
The Prophets' Guidance 2E	second	ST2E-EN02089	C	Energize	02-089 C	INTERRUPT															Prophet. To play this interrupt, you must command (have in play) two Vedeks. Order - Take a [Baj] personnel from your discard pile into hand.
Vision of Violence 2E	second	ST2E-EN02092	C	Energize	02-092 C	INTERRUPT															Prophet. When your [Baj] personnel is in personnel battle, add the Strength of a [Baj] personnel in your discard pile to your total Strength.
Investigate Maquis Activity 2E	second	ST2E-EN02100	U	Energize	02-100 U	MISSION	Planet,[BAJORAN][CARDASSIAN][FEDERATION]					30	Demilitarized Zone	2	(AQ)						Diplomacy, 2 Leadership, and Integrity>27 You cannot complete this mission if your [Maq] personnel is on this planet. When you complete this mission, if you have completed no other missions, score 5 points.
Treat Plague Ship 2E	second	ST2E-EN02102	U	Energize	02-102 U	MISSION	Space,[BAJORAN][FEDERATION][NA][ROMULAN]					20		3	(AQ)						Biology, Medical, and Cunning>26 When you complete this mission, place one of your Medical personnel at this mission in your discard pile.
Akorem Laan, Revered Poet 2E	second	ST2E-EN02103	U	Energize	02-103 U	PERSONNEL	BAJORAN		6	4	4					(STF)	Bajoran	Akorem Laan			* Anthropology * Law * Navigation * Physics While two [Baj] personnel are in your discard pile, this personnel is attributes +2.
Borum, Selfless Hero 2E	second	ST2E-EN02104	R	Energize	02-104 R	PERSONNEL	BAJORAN		6	5	4					(STF)	Bajoran	Borum			* Exobiology * Honor * Medical Bajoran Resistance. Order - Exchange this personnel with a [Baj] Leadership personnel in your discard pile, then remove this personnel from the game.
Kira Nerys, Impassioned Major 2E	second	ST2E-EN02106	R	Energize	02-106 R	PERSONNEL	BAJORAN		6	6	6				[DS9]	(CMD)	Bajoran	Kira Nerys			* Honor * Leadership * Officer * Security Bajoran Resistance. When this personnel uses a skill to complete a mission, you may take one of your personnel from an opponent's brig or from your discard pile into hand.
Kurn, Bajoran Security Officer 2E	second	ST2E-EN02107	R	Energize	02-107 R	PERSONNEL	BAJORAN		6	5	7				[DS9]	(CMD)	Klingon	Kurn			* Law * Navigation * Officer * Security When you win personnel battle involving this personnel, you may return him to his owner's hand to kill an opponent's personnel involved.
Leeta, Dabo Girl 2E	second	ST2E-EN02108	R	Energize	02-108 R	PERSONNEL	BAJORAN		6	5	4				[DS9]		Bajoran	Leeta			* Anthropology * Honor Dabo Girl. When this personnel is randomly selected during a mission attempt, you may make one of your other [Baj] personnel present gain one skill he or she already has until the end of that mission attempt.
Ro Laren, Maquis Sympathizer 2E	second	ST2E-EN02109	C	Energize	02-109 C	PERSONNEL	BAJORAN		4	6	6				[Maq]	(CMD)	Bajoran	Ro Laren			* Leadership * Navigation * Computer Skill * Security * Treachery When this personnel uses a skill to complete a mission, you may choose an opponent to place two random cards from hand on top of his or her deck.
Varis Sul, Tetrarch of the Paqu 2E	second	ST2E-EN02111	U	Energize	02-111 U	PERSONNEL	BAJORAN		6	5	3						Bajoran	Varis Sul			* Geology * Honor * Law While a [Baj] Leadership personnel is in your discard pile, this personnel gains Diplomacy and Leadership.
Enabran Tain, Retired Mastermind 2E	second	ST2E-EN02114	R	Energize	02-114 R	PERSONNEL	CARDASSIAN		2	7	3					(CMD)	Cardassian	Enabran Tain			* 2 Obsidian Order * Computer Skill * Security * 2 Treachery When this personnel is about to be stopped, you may kill one of your other [Car] personnel present to prevent that.
Natima Lang, Professor of Political Ethics 2E	second	ST2E-EN02117	U	Energize	02-117 U	PERSONNEL	CARDASSIAN		6	6	4						Cardassian	Natima Lang			* Diplomacy * Honor * Law * Leadership * Computer Skill Dissident. When you play this personnel, discard a card from hand.
Benjamin Sisko, Man of Resolve 2E	second	ST2E-EN02118	U	Energize	02-118 U	PERSONNEL	FEDERATION		4	6	6				[DS9]	(CMD)	Human	Benjamin Sisko			* Diplomacy * Engineer * Leadership * Officer * Security Order - This personnel loses Diplomacy and gains Treachery until the end of this turn. You may do this only once each turn.
Joseph Sisko, Creole Chef 2E	second	ST2E-EN02123	U	Energize	02-123 U	PERSONNEL	FEDERATION		7	5	3				[E]		Human	Joseph Sisko			* Anthropology * Biology * Honor Each of your [Fed] [DS9] personnel present is attributes +1.
Kelly, Relief Tactical Officer 2E	second	ST2E-EN02126	C	Energize	02-126 C	PERSONNEL	FEDERATION		5	7	7				[TNG]	(STF)	Human	Kelly			* Engineer * Physics * Security Genetically Enhanced.
Michael Eddington, Noble Hero 2E	second	ST2E-EN02127	R	Energize	02-127 R	PERSONNEL	FEDERATION		4	6	6				[Maq]	(CMD)	Human	Michael Eddington	Guingouin		* Engineer * Leadership * Security * Treachery While an opponent's ship is in an ship battle at this mission, that opponent cannot play interrupts.
Rebecca Sullivan, Resistance Fighter 2E	second	ST2E-EN02130	R	Energize	02-130 R	PERSONNEL	FEDERATION		6	5	4				[Maq]	(CMD)	Human	Rebecca Sullivan			* Biology * Honor * Medical * Science Order - Take a [Maq] personnel from your discard pile and place him or her on the bottom of your deck. You may do this only once each turn.
Thomas Riker, Defiant Leader 2E	second	ST2E-EN02131	R	Energize	02-131 R	PERSONNEL	FEDERATION		4	6	6				[Maq]	(CMD)	Human	Thomas Riker	U		* Geology * Leadership * Officer * Security * Treachery Commander: U.S.S. Defiant. While this personnel is aboard your [Fed] ship, it is RANGE +2.
William Patrick Samuels, Maquis Saboteur 2E	second	ST2E-EN02132	U	Energize	02-132 U	PERSONNEL	FEDERATION		4	6	5				[Maq]	(STF)	Human	William Patrick Samuels			* Astrophysics OR Stellar Cartography * Engineer * Treachery Order - If this personnel is on a planet mission, stop him to place a Damage card from hand on an opponent's undamaged ship at this mission.
% Khos 2E	second	ST2E-EN02141	C	Energize	02-141 C	PERSONNEL	KLINGON		5	4	6					(CMD)	Klingon				* Biology * Medical * Navigation * Officer When an opponent's personnel is killed, this personnel is attributes +2 until the end of this turn (limit +4).
% Losta 2E	second	ST2E-EN02145	C	Energize	02-145 C	PERSONNEL	KLINGON		5	5	6					(STF)	Klingon				* Geology * Navigation * Officer While you command (have in play) Kahless, this personnel is attributes +2.
Kahless, The Greatest Warrior of Them All 2E	second	ST2E-EN02137	U	Energize	02-137 U	PERSONNEL	KLINGON		10	5	8						Klingon	Kahless			* Anthropology * 2 Honor * 3 Leadership While this personnel is facing a dilemma, you may meet Integrity and Cunning requirements of that dilemma using Strength instead.
Kargan, Rash Captain 2E	second	ST2E-EN02139	R	Energize	02-139 R	PERSONNEL	KLINGON		5	4	7					(CMD)	Klingon	Kargan	I		* Leadership * Officer * Computer Skill Commander: I.K.S. Pagh. When you play this personnel, you may download a Maneuver card.
Koral, Dour Smuggler 2E	second	ST2E-EN02143	C	Energize	02-143 C	PERSONNEL	KLINGON		4	4	7					(STF)	Klingon	Koral			* Archaeology * Astrophysics OR Stellar Cartography * Navigation * Treachery Smuggler. When you play this personnel, he is attributes +2 until the end of this turn.
Korris, Renegade Captain 2E	second	ST2E-EN02144	R	Energize	02-144 R	PERSONNEL	KLINGON		6	4	7					(CMD)	Klingon	Korris			* Engineer * Honor * Officer * Security When your other Klingon present is killed during a mission attempt, this personnel is Strength +3 until the end of that mission attempt (limit +3).
% Jaglom Shrek 2E	second	ST2E-EN02150	C	Energize	02-150 C	PERSONNEL	NON-ALIGNED		4	5	3					(STF)	Yridian				* Navigation * Physics * Transporter Skill When you play this personnel, you may examine the top card of any player's deck.
% Macius 2E	second	ST2E-EN02153	C	Energize	02-153 C	PERSONNEL	NON-ALIGNED		6	6	3				[Maq]		Human				* Exobiology * Leadership * Medical Order - Place this personnel in your discard pile to take a [Maq] personnel or For the Cause from your discard pile into hand.
% Narik 2E	second	ST2E-EN02155	C	Energize	02-155 C	PERSONNEL	NON-ALIGNED		4	4	5					(STF)	Alien				* Engineer * Physics * Computer Skill Smuggler.
% Sark 2E	second	ST2E-EN02159	C	Energize	02-159 C	PERSONNEL	NON-ALIGNED		4	6	6				[Maq]	(STF)	Bolian				* Exobiology * Science * Transporter Skill
Maques, Cairn Delegate 2E	second	ST2E-EN02154	C	Energize	02-154 C	PERSONNEL	NON-ALIGNED		8	5	4						Cairn	Maques			* Diplomacy * Honor * 2 Empathy
Sakonna, Gunrunner 2E	second	ST2E-EN02158	R	Energize	02-158 R	PERSONNEL	NON-ALIGNED		4	7	6				[Maq]	(STF)	Vulcan	Sakonna			* Acquisition * Engineer * Physics * Treachery Smuggler. Order - This personnel gains one skill from one of your captives. She keeps this skill until the start of your next turn. You may do this only once each turn.
Mirok, Interphase Researcher 2E	second	ST2E-EN02162	U	Energize	02-162 U	PERSONNEL	ROMULAN		4	6	6					(CMD)	Romulan	Mirok			* Engineer * Physics * Science * Treachery When an opponent attempts this mission with an Engineer personnel, that opponent discards a card from hand.
Sirol, Diplomatic Adversary 2E	second	ST2E-EN02165	R	Energize	02-165 R	PERSONNEL	ROMULAN		3	6	6					(CMD)	Romulan	Sirol	Terix		* Astrophysics OR Stellar Cartography * Diplomacy * Leadership * Navigation * Officer * Treachery While an opponent's Treachery personnel is at this mission, that opponent must discard a card from hand to use that Treachery.
Toreth, Cautious Commander 2E	second	ST2E-EN02168	R	Energize	02-168 R	PERSONNEL	ROMULAN		5	6	5					(CMD)	Romulan	Toreth	Khazara		* Honor * Leadership * Navigation * Officer When this personnel uses a skill to complete a mission, you may examine an opponent's hand and choose one of those cards to be discarded. You may do this only once each turn.
T'Rul, Curt Subcommander 2E	second	ST2E-EN02166	U	Energize	02-166 U	PERSONNEL	ROMULAN		5	6	5					(STF)	Romulan	T'Rul			* Engineer * Physics * Computer Skill * Security Order - If this personnel is aboard a ship on your Engage Cloak, examine the top card of an opponent's deck.
Kitara 2E	second	ST2E-EN02169	R	Energize	02-169 R	SHIP	BAJORAN	Perikian	6	7	6				[DS9]	(CMD)(STF)					When an opponent beams to or from this mission, if it is a planet mission and this ship is staffed, you may take a card from your discard pile into hand. Tractor Beam
Aldara 2E	second	ST2E-EN02170	R	Energize	02-170 R	SHIP	CARDASSIAN	Galor	8	8	8					(CMD)(STF)(STF)					While you have a higher score than each of your opponents, each of your Cardassians aboard this ship is Cunning +1. Tractor Beam
% Maquis Raider 2E	second	ST2E-EN02172	C	Energize	02-172 C	SHIP	FEDERATION	Condor	6	6	6				[Maq]	(CMD)					When you win an ship battle involving this ship, the loser places one of his or her personnel involved on top of that personnel's owner's deck. Tractor Beam
Guingouin 2E	second	ST2E-EN02171	U	Energize	02-171 U	SHIP	FEDERATION	Condor	6	6	6				[Maq]	(CMD)					When you win an ship battle you began involving this ship, if each ship you command (have in play) is a [Maq] ship, score 10 points. Tractor Beam
I.K.S. Qam-Chee 2E	second	ST2E-EN02174	R	Energize	02-174 R	SHIP	KLINGON	Vor'cha	8	9	9					(CMD)(STF)(STF)(STF)					Cloaking Device. While this ship is at an opponent's mission, if this ship is staffed, each of your opponent's personnel and ships at this mission is attributes -1. Tractor Beam
Tama 2E	second	ST2E-EN02177	U	Energize	02-177 U	SHIP	NON-ALIGNED	Darmok	8	8	9					(CMD)(STF)(STF)(STF)					While this ship is at a planet mission, if this ship is staffed, an opponent must discard a card from hand to beam to or from this planet. Tractor Beam
Khazara 2E	second	ST2E-EN02178	R	Energize	02-178 R	SHIP	ROMULAN	D'deridex	7	9	9					(CMD)(STF)(STF)(STF)					Cloaking Device. Order - If this ship is on your Engage Cloak, examine an opponent's hand and choose one of those cards. That opponent exchanges that card with the top card of his or her deck. You may do this only once each turn. Tractor Beam
Terix 2E	second	ST2E-EN02179	R	Energize	02-179 R	SHIP	ROMULAN	D'deridex	7	9	9					(CMD)(STF)(STF)(STF)					Cloaking Device. While this ship is at an opponent's space mission, if this ship is staffed, that opponent must discard two cards from hand to attempt this mission. Tractor Beam
Trolarak 2E	second	ST2E-EN02180	R	Energize	02-180 R	SHIP	ROMULAN	D'deridex	7	9	9					(CMD)(STF)(STF)(STF)					Cloaking Device. While this ship is at an opponent's planet mission, if this ship is staffed, that opponent must discard two cards from hand to attempt this mission. Tractor Beam
Noble Cause 2E	second	ST2E-EN05008	P	Fractured_Time	05-008 P	EVENT															Decay: 2. (When there are two cards on this event, destroy it.) To play this event, you must command (have in play) three [Kli] personnel. Plays in your core (on table). When you destroy an Assault or Maneuver event you own, you may place it on this event. When this event is destroyed, you may take each card here into your hand.
Out of Options 2E	second	ST2E-EN05009	P	Fractured_Time	05-009 P	EVENT															Decay: 3. (When there are three cards on this event, destroy it.) To play this event, you must command (have in play) three [Rom] personnel. Plays in your core (on table). When an opponent begins a mission attempt, examine his or her hand and choose a card to place on this event. When this event is destroyed, return each card here to its owner's hand.
Quantum Incursions 2E	second_otfban	ST2E-EN05010	P	Fractured_Time	05-010 P	EVENT															Plays in your core (on table). At the start of each of your turns, if you command (have in play) an [AU] personnel, you may choose any number of cards in your hand and set them aside face down. Draw an equal number of cards, then put the cards you set aside on top of your deck in any order.
Security Drills 2E	second	ST2E-EN05012	P	Fractured_Time	05-012 P	EVENT															Decay: 5. (When there are five cards on this event, destroy it.) Plays in your core (on table). While your personnel is facing a dilemma, you may place a [Fed] card from hand on this event to make that personnel gain a skill he or she already has until the end of that dilemma.
Spreading Fear 2E	second	ST2E-EN05013	P	Fractured_Time	05-013 P	EVENT															Decay: 3. (When there are three cards on this event, destroy it.) Maneuver. Plays in your core (on table). Order - Place a card from hand on this event to begin an ship battle involving your Jem'Hadar. If you win, randomly select one opponent's personnel involved for each of your Vorta involved. Choose one of those selected personnel to be killed.
Temporal Test Subject 2E	second	ST2E-EN05015	P	Fractured_Time	05-015 P	EVENT															Temporal. Discard an [AU], [Fut], or [Pa] personnel from hand to take an [AU], [Fut], or [Pa] personnel from your discard pile into hand. Destroy this event.
Explicit Orders 2E	second	ST2E-EN05019	P	Fractured_Time	05-019 P	INTERRUPT															When your [Dom] personnel is attempting a mission, discard a [Dom] personnel of a different species from hand to make him or her gain the discarded personnel's skills until the end of that mission attempt.
Fitting In 2E	second	ST2E-EN05020	P	Fractured_Time	05-020 P	INTERRUPT															"When your personnel is facing a dilemma, choose one for him or her to gain until the end of that dilemma: an attribute from a [Fut] personnel present; or a skill from a [Pa] personnel present."
Kira Taban, Husband and Father 2E	second	ST2E-EN05023	P	Fractured_Time	05-023 P	PERSONNEL	BAJORAN		6	5	5				[AU]	(STF)	Bajoran	Kira Taban			* Biology * Honor * Medical * Physics Bajoran Resistance. When you play this personnel, if you have a lower score than each of your opponents, score 5 points.
Benjamin Sisko, Outlaw 2E	second	ST2E-EN05033	P	Fractured_Time	05-033 P	PERSONNEL	NON-ALIGNED		5	5	6				[AU]	(CMD)	Human	Benjamin Sisko			"* Acquisition * Anthropology * Biology * Leadership * Navigation Order - Choose one for this personnel to gain: |Honor personnel present are Cunning +1|; or |Treachery personnel present are Cunning +1|. This effect lasts until this order is executed again."
The Traveler, Transcendent Explorer 2E	second	ST2E-EN05036	P	Fractured_Time	05-036 P	PERSONNEL	NON-ALIGNED		6	8	3					(STF)	Alien	The Traveler			* Anthropology * Astrophysics OR Stellar Cartography * Engineer * Honor * 2 Physics * Science When this personnel is stopped by a dilemma, place him on the bottom of his owner's deck.
Tomalak, Irate Commander 2E	second	ST2E-EN05037	P	Fractured_Time	05-037 P	PERSONNEL	ROMULAN		4	6	7				[AU]	(CMD)	Romulan	Tomalak	Terix	Office of the Proconsul	* Diplomacy * Exobiology * Leadership * Officer At the start of each of your turns, you may stop your [Rom] personnel present to reveal the top card of each player's deck.
B'tanay 2E	second	ST2E-EN05038	P	Fractured_Time	05-038 P	SHIP	BAJORAN	Ornathia	9	9	9				[AU]	(CMD)(CMD)(STF)(STF)					When you play this ship, remove all the cards in your discard pile from the game. Tractor Beam
Patriotic Spirit 2E	second	STVE-EN16010	V	FtB	16-010 V	DILEMMA	Planet														Unless you have 3 Officer or Honor, Leadership, and Strength>28, randomly select a personnel to be stopped, and randomly select a personnel to be stopped for each Glinn personnel your opponent commands.
The Beast at El-Adrel 2E	second	STVE-EN16014	V	FtB	16-014 V	DILEMMA	Planet														Your personnel cannot gain skills while facing this dilemma. Unless you have 2 Diplomacy and 2 Leadership, or Engineer, Transporter Skill, and Cunning>33 or a Hand Weapon, all your personnel are stopped.
Skeptical Superiors 2E	second	STVE-EN16012	V	FtB	16-012 V	DILEMMA	Space														Unless you have 3 Leadership or Astrophysics OR Stellar Cartography, Computer Skill, and Cunning>28, randomly select a personnel to be stopped, and randomly select a personnel to be stopped for each Admiral personnel your opponent commands.
Chula: Unfortunate Roll 2E	second	STVE-EN16005	V	FtB	16-005 V	DILEMMA	Space/Planet														Randomly select three personnel. If their total Integrity is odd, all three are stopped.
Let Them Worry 2E	second	STVE-EN16008	V	FtB	16-008 V	DILEMMA	Space/Planet														Unless you have 3 Honor or Medical, Physics, and Strength>28, randomly select a personnel to be stopped, and if your opponent commands 3 Shape-shifter personnel, all your personnel are stopped.
One to One 2E	second	STVE-EN16009	V	FtB	16-009 V	DILEMMA	Space/Planet														Randomly select two personnel. If they both are (Cmd) or both are (Stf), they are stopped.
The Clown: On His Throne 2E	second	STVE-EN16015	V	FtB	16-015 V	DILEMMA	Space/Planet														Place this dilemma on this mission. Your opponent names an attribute (Integrity, Cunning, or Strength). Replace attributes in this mission's requirements (and alternate requirements in game text) with the named attribute. At the end of the turn, remove this dilemma from the game.
Treachery Running Deep 2E	second	STVE-EN16018	V	FtB	16-018 V	DILEMMA	Space/Planet														Unless you have 3 Anthropology or Physics, Treachery, and Cunning>28, randomly select a personnel to be stopped, and discard a card from hand for each Praetor personnel and Senator personnel your opponent commands.
Unwanted Guests 2E	second	STVE-EN16020	V	FtB	16-020 V	DILEMMA	Space/Planet														Your opponent randomly discards a personnel from his or her hand. Unless you have that personnel's skills, all your personnel are stopped.
Reprogrammed 2E	second	STVE-EN16026	V	FtB	16-026 V	INTERRUPT															When an opponent plays an interrupt, if one of his or her personnel is facing a dilemma you own, discard a personnel from hand to prevent that interrupt and place it in its owner's discard pile.
Tabor, Appologectic Bajoran 2E	second	STVE-EN16031	V	FtB	16-031 V	PERSONNEL	BAJORAN		5	5	5				(Stf)[VOY][Maq][DQ]		Bajoran	Tabor			* Engineer * Physics * Computer Skill * Science. While you have six or more personnel in your discard pile, this personnel is Cunning +2, Strength +2, and cannot be stopped by dilemmas.
Arak'Taral, Suspicious Second	second	STVE-EN16034	V	FtB	16-034 V	PERSONNEL	DOMINION		5	5	8				[GQ][Stf][KW]		Jem'Hadar				* Astrophysics OR Stellar Cartography * OFFICER * Physics * Transporter Skill * When this personnel is an eligible target for a random selection, you may exclude a [Cmd] personnel present from that selection. 
George Primmin, Starfleet Security	second	STVE-EN16035	V	FtB	16-035 V	PERSONNEL	FEDERATION		6	5	6				[DS9][Stf]		Human	George Primmin			* Anthropology * OFFICER * Computer Skill * SECURITY * When this personnel is about to be stopped by a dilemma, name a unique personnel. That personnel cannot be killed or stopped by dilemmas until the end of turn.  
Ro Laren, Headstrong Ensign 2E	second	STVE-EN16037	V	FtB	16-037 V	PERSONNEL	FEDERATION		4	6	6				(Stf)[TNG]		Bajoran	Ro Laren			* Navigation * Officer * Computer Skill. While this personnel is facing a dual dilemma, she cannot be randomly selected by dilemmas.
Neral, Seasoned Politician 2E	second	STVE-EN16043	V	FtB	16-043 V	PERSONNEL	ROMULAN		3	6	4						Romulan	Neral			* Anthropology * Archaeology * Diplomacy * 2 Leadership * Treachery. Praetor. While this personnel is facing a dilemma that requires Leadership or Treachery, he and each Treachery personnel present cannot be randomly selected by that dilemma.
Subterranean Barrier 2E	second	ST2E-EN11005	P	Ge	11-005 P	DILEMMA	Planet														Unless you have Biology, Exobiology, Geology, and Integrity>25 or Diplomacy, Leadership, Officer and Cunning>32, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Unbelievable Emergency 2E	second	ST2E-EN11007	P	Ge	11-007 P	DILEMMA	Space														Your opponent names a skill. For each headquarters mission you command, randomly select two personnel to be stopped. If either of those personnel that is selected has the named skill, kill that personnel instead.
Accelerated Aging 2E	second	ST2E-EN11001	P	Ge	11-001 P	DILEMMA	Space/Planet														Place this dilemma on this mission. Each personnel at this mission cannot use his or her first-listed skill. At the end of this turn, this dilemma is overcome.
Destined Journey 2E	second	ST2E-EN11002	P	Ge	11-002 P	DILEMMA	Space/Planet														Choose a personnel who has Honor or Leadership to be stopped. If that personnel has both Honor and Leadership, you may unstop your stopped personnel present and that personnel joins the mission attempt. If you cannot choose a personnel with Honor and Leadership, all your personnel are stopped.
Final Triumph 2E	second	ST2E-EN11003	P	Ge	11-003 P	DILEMMA	Space/Planet														Unless you choose to discard an event from your hand, your opponent chooses a personnel to be stopped.
Not Quite Domesticated Pets 2E	second	ST2E-EN11004	P	Ge	11-004 P	DILEMMA	Space/Planet														Unless you have Diplomacy, 2 Leadership, and Integrity>28 or Biology, 2 Exobiology, and Cunning>34, randomly select a personnel to be stopped. If your opponent has more events in his or her core than you and he or she does not command that personnel, place that personnel at his or her headquarters mission instead and that opponent now commands that personnel.
Blow You Out of the Stars 2E	second	ST2E-EN11008	P	Ge	11-008 P	EVENT															Maneuver. Plays in your core. Order - Begin an engagement involving your [Kli] personnel. If you win, place this event on an opponent's ship involved. That opponent may place one of his or her unique personnel involved in your brig to prevent this and destroy this event. If you do not win, destroy this event. Damage - This ship is attributes -2.
Cellular Peptide Cake 2E	second	ST2E-EN11009	P	Ge	11-009 P	EVENT															Replicate - Discard an event from your hand. (You may discard an event from your hand when you play this event. If you do, put this event in your hand instead of destroying it.) To play this event, you must command a Klingon. Each player returns a non-[Ref] event in an opponent's core to its owner's hand. Destroy this event.
Learning Curve 2E	second	ST2E-EN11010	P	Ge	11-010 P	EVENT															Decay 4. (When there are four cards on this event, destroy it.) Plays in your core. At the end of each of your turns, if you played two or more [Maq] personnel this turn, place two cards from the top of your deck on this event. You may play cards from this event as though they were in your hand.
